rank,seed,adj_em,adj_o,adj_d,adj_t,luck,sos_em,sos_o,sos_d,ncsos_em,wins,losses,win_pct,home_win_pct,away_win_pct,power_six,n_champs,n_ffour,n_eeight,home_proxy,massey_rank,home,season,teamID
235.0,,-5.75,106.7,112.5,69.0,0.026,-5.7,103.1,108.8,3.0,111,115,0.4911504424778761,0.594059405940594,0.408,0,0,0,0,0.48777470490969665,204.0,0,2014,1421
315.0,,-15.0,93.9,108.9,68.8,0.068,-7.5,101.8,109.3,-1.74,144,97,0.5975103734439834,0.6068376068376068,0.5887096774193549,0,0,0,0,0.5177178404971727,263.0,0,2014,1422
280.0,,-9.67,96.0,105.7,62.2,-0.043,0.03,106.1,106.1,3.52,105,124,0.4585152838427948,0.49038461538461536,0.432,0,0,0,0,0.3409112942709719,314.0,0,2014,1423
79.0,,9.15,108.2,99.0,65.2,-0.048,0.46,105.5,105.0,-7.31,128,121,0.5140562248995983,0.5714285714285714,0.43137254901960786,0,0,0,0,-0.5908732847441507,45.0,0,2014,1424
151.0,,1.53,103.5,102.0,68.4,-0.014,8.7,109.7,101.0,-0.45,150,106,0.5859375,0.6510067114093959,0.4953271028037383,1,0,0,0,-0.7960507358995457,157.0,0,2014,1425
215.0,,-4.42,105.9,110.3,68.2,0.059,-0.49,104.5,104.9,5.69,131,110,0.5435684647302904,0.6422018348623854,0.4621212121212121,0,0,0,0,0.20097412408631987,177.0,0,2014,1426
313.0,,-14.68,100.9,115.6,66.5,0.0,-1.79,103.2,105.0,-3.21,85,140,0.37777777777777777,0.4690265486725664,0.2857142857142857,0,0,0,0,-0.01891240633655955,304.0,0,2014,1427
40.0,5.0,14.81,110.7,95.9,63.6,-0.052,5.51,107.8,102.3,-11.55,149,91,0.6208333333333333,0.7194244604316546,0.48514851485148514,1,0,0,0,-0.33713923693073133,118.0,0,2014,1428
121.0,,4.48,109.8,105.3,62.2,0.009,1.99,105.8,103.8,-5.53,147,98,0.6,0.6511627906976745,0.5431034482758621,0,0,0,0,0.1851486584324844,102.0,0,2014,1429
204.0,7.0,-3.19,102.8,106.0,61.1,0.121,-4.5,103.1,107.6,-0.78,106,113,0.4840182648401826,0.5858585858585859,0.4,0,0,0,0,-0.4764785165833607,271.0,0,2014,1430
103.0,,6.02,105.3,99.3,63.0,0.015,-2.23,104.1,106.3,-0.4,114,119,0.4892703862660944,0.5714285714285714,0.38,0,0,0,0,-0.2642203564172909,85.0,0,2014,1431
,,,,,,,,,,,0,0,,,,0,0,0,0,,,0,2014,1432
25.0,5.0,19.8,109.2,89.4,68.9,-0.058,5.45,107.4,102.0,1.33,182,77,0.7027027027027027,0.7284768211920529,0.6666666666666666,0,0,0,1,0.4545969113309978,14.0,0,2014,1433
163.0,,0.5,104.2,103.7,63.4,-0.028,-0.48,104.5,105.0,0.15,139,103,0.5743801652892562,0.6551724137931034,0.5,0,0,0,0,0.8696793076135985,72.0,0,2014,1434
109.0,,5.49,104.1,98.6,61.9,0.019,6.14,107.6,101.4,-0.88,112,137,0.4497991967871486,0.5424836601307189,0.3020833333333333,1,0,0,0,0.7490393649073904,90.0,0,2014,1435
75.0,7.0,10.16,109.9,99.7,62.1,-0.064,-3.91,101.8,105.7,7.39,172,66,0.7226890756302521,0.7894736842105263,0.6612903225806451,0,0,0,0,0.48347713041710016,191.0,0,2014,1436
11.0,2.0,23.68,116.3,92.6,66.0,0.075,7.47,110.1,102.6,2.61,215,40,0.8431372549019608,0.875,0.8148148148148148,1,0,0,1,0.45033390322868994,48.0,0,2014,1437
4.0,1.0,26.46,114.8,88.3,59.5,0.012,8.67,109.4,100.8,1.57,206,45,0.8207171314741036,0.8484848484848485,0.7899159663865546,1,0,0,0,0.5137356843159595,25.0,0,2014,1438
174.0,,-0.68,100.1,100.8,62.3,-0.08,6.13,108.8,102.6,-7.09,137,109,0.556910569105691,0.6209150326797386,0.45161290322580644,1,0,0,0,0.6096725401624998,211.0,0,2014,1439
210.0,,-3.97,108.3,112.2,73.3,0.061,-6.32,102.9,109.2,-0.15,65,154,0.2968036529680365,0.4,0.21008403361344538,0,0,0,0,0.5457835890121007,268.0,0,2014,1440
237.0,,-5.82,103.7,109.5,65.6,0.028,-6.22,102.2,108.4,1.92,92,144,0.3898305084745763,0.46534653465346537,0.3333333333333333,0,0,0,0,0.586093401087059,238.0,0,2014,1441
274.0,,-9.06,94.1,103.2,60.9,-0.068,-1.33,105.8,107.2,-1.54,51,150,0.2537313432835821,0.3626373626373626,0.16363636363636364,0,0,0,0,0.7202261182024721,165.0,0,2014,1442
179.0,,-0.97,101.1,102.1,64.4,0.113,-2.27,103.8,106.1,-1.14,150,98,0.6048387096774194,0.6875,0.5166666666666667,0,0,0,0,0.8143331157631111,182.0,0,2014,1443
131.0,14.0,3.36,106.3,103.0,65.2,0.098,-1.86,103.9,105.7,-3.25,103,131,0.44017094017094016,0.5423728813559322,0.33620689655172414,0,0,0,0,0.791762883204218,112.0,0,2014,1444
,,,,,,,,,,,0,0,,,,0,0,0,0,0.43012444710653663,,0,2014,1445
,,,,,,,,,,,0,0,,,,0,0,0,0,,,0,2014,1446
189.0,,-1.7,98.6,100.3,66.6,0.016,-6.85,102.6,109.5,-0.25,115,110,0.5111111111111111,0.6190476190476191,0.4166666666666667,0,0,0,0,0.38104233329615644,201.0,0,2014,1447
117.0,,4.99,106.6,101.6,66.4,0.059,7.26,109.5,102.2,-6.16,100,142,0.4132231404958678,0.5072463768115942,0.28846153846153844,1,0,0,0,0.4462075403879915,140.0,0,2014,1448
98.0,,6.78,111.8,105.0,66.7,0.037,5.92,107.9,102.0,-4.23,126,124,0.504,0.5592105263157895,0.41836734693877553,1,0,0,0,-0.9342698484668861,70.0,0,2014,1449
190.0,,-1.84,101.7,103.6,60.5,-0.042,7.58,108.9,101.3,-3.55,95,148,0.39094650205761317,0.46621621621621623,0.2736842105263158,1,0,0,0,0.38945816913172737,114.0,0,2014,1450
172.0,16.0,-0.62,106.4,107.0,62.9,-0.009,-6.78,103.3,110.0,6.69,124,101,0.5511111111111111,0.5892857142857143,0.5132743362831859,0,0,0,0,-0.33211036724359233,62.0,0,2014,1451
58.0,5.0,12.29,115.5,103.2,66.3,-0.066,8.8,110.3,101.5,-2.82,169,89,0.6550387596899225,0.6950354609929078,0.6068376068376068,1,0,0,1,0.6703419561174274,123.0,0,2014,1452
71.0,4.0,10.77,108.7,98.0,65.5,0.037,0.11,104.7,104.6,3.19,128,108,0.5423728813559322,0.6509433962264151,0.45384615384615384,0,0,0,0,0.8389033380601072,155.0,0,2014,1453
168.0,15.0,0.08,104.7,104.6,65.8,0.119,0.03,104.4,104.4,-2.92,103,135,0.4327731092436975,0.42727272727272725,0.4375,0,0,0,0,0.8984304428359671,306.0,0,2014,1454
6.0,1.0,25.36,117.8,92.4,63.5,-0.009,1.04,105.8,104.8,2.89,193,50,0.7942386831275721,0.7867647058823529,0.8037383177570093,0,0,0,1,0.4127002859018547,16.0,0,2014,1455
166.0,,0.12,112.6,112.4,63.5,0.095,-2.05,103.4,105.4,-1.89,127,99,0.5619469026548672,0.6732673267326733,0.472,0,0,0,0,0.4105841746963761,272.0,0,2014,1456
229.0,,-5.41,103.2,108.6,64.3,0.06,-6.91,101.9,108.8,0.45,153,76,0.6681222707423581,0.7549019607843137,0.5984251968503937,0,0,0,0,0.48777470490969665,259.0,0,2014,1457
5.0,2.0,25.89,122.0,96.1,62.4,0.019,11.44,110.2,98.8,3.33,178,81,0.6872586872586872,0.7210884353741497,0.6428571428571429,1,0,0,1,0.7128181086837524,20.0,0,2014,1458
192.0,15.0,-1.94,100.6,102.6,60.5,0.025,-5.87,103.5,109.3,7.63,143,93,0.6059322033898306,0.6862745098039216,0.5447761194029851,0,0,0,0,0.539456319289747,253.0,0,2014,1459
133.0,,3.35,100.4,97.1,63.4,-0.062,-2.58,103.9,106.5,-7.41,148,94,0.6115702479338843,0.680672268907563,0.5447154471544715,0,0,0,0,0.7178383367733192,122.0,0,2014,1460
118.0,,4.99,105.5,100.5,59.4,-0.053,1.7,106.0,104.3,-4.87,115,127,0.47520661157024796,0.5407407407407407,0.3925233644859813,0,0,0,0,0.0015811423057781049,115.0,0,2014,1461
52.0,12.0,13.11,112.9,99.8,64.2,0.017,7.89,109.1,101.2,0.41,168,84,0.6666666666666666,0.7278911564625851,0.580952380952381,1,0,0,0,0.9024547268053444,79.0,0,2014,1462
153.0,,1.29,102.8,101.5,63.5,0.08,0.85,105.6,104.7,1.83,129,69,0.6515151515151515,0.7625,0.576271186440678,0,0,0,0,0.20767352260412386,148.0,0,2014,1463
186.0,,-1.33,107.9,109.3,66.0,-0.053,-0.58,104.6,105.2,-2.59,83,151,0.3547008547008547,0.42452830188679247,0.296875,0,0,0,0,0.6994365948432887,163.0,0,2014,1464
,,,,,,,,,,,38,34,0.5277777777777778,0.5365853658536586,0.5161290322580645,0,0,0,0,-0.7663641477399927,,0,2014,1465
,,,,,,,,,,,27,50,0.35064935064935066,0.5517241379310345,0.22916666666666666,0,0,0,0,0.6359727022734694,,0,2014,1466
,,,,,,,,,,,28,20,0.5833333333333334,0.7142857142857143,0.48148148148148145,0,0,0,0,0.17602961259448036,,0,2014,1467
,,,,,,,,,,,11,7,0.6111111111111112,0.4444444444444444,0.7777777777777778,0,0,0,0,0.6359727022734694,,0,2014,1468
,,,,,,,,,,,6,13,0.3157894736842105,0.3,0.3333333333333333,0,0,0,0,,,0,2014,1469
,,,,,,,,,,,5,10,0.3333333333333333,0.25,0.36363636363636365,0,0,0,0,-0.21251011674528275,,0,2014,1470
,,,,,,,,,,,4,10,0.2857142857142857,0.5714285714285714,0.0,0,0,0,0,,,0,2014,1471
342.0,,-20.63,93.2,113.8,63.8,-0.003,-5.96,102.0,108.0,-1.93,95,91,0.510752688172043,0.6103896103896104,0.44036697247706424,0,0,0,0,0.09486286729827742,335.0,0,2015,1101
204.0,,-3.01,108.1,111.2,61.7,-0.065,-1.17,102.6,103.8,-11.14,73,133,0.35436893203883496,0.4608695652173913,0.21978021978021978,0,0,0,0,0.07476467174486545,179.0,0,2015,1102
108.0,,5.77,105.1,99.4,63.6,-0.042,-0.98,104.0,105.0,-7.63,133,79,0.6273584905660378,0.7410714285714286,0.5,0,0,0,0,0.7404064089328194,105.0,0,2015,1103
55.0,6.0,12.28,111.6,99.3,62.2,-0.032,7.98,108.2,100.3,-1.61,131,93,0.5848214285714286,0.6229508196721312,0.5392156862745098,1,0,0,0,0.5355730013807652,59.0,0,2015,1104
336.0,,-19.09,95.0,114.1,63.5,-0.021,-9.62,97.8,107.4,7.67,42,151,0.21761658031088082,0.34210526315789475,0.13675213675213677,0,0,0,0,0.6540633466909027,337.0,0,2015,1105
264.0,,-8.31,97.8,106.1,67.5,0.03,-15.38,94.7,110.1,-2.6,66,130,0.336734693877551,0.43209876543209874,0.26956521739130435,0,0,0,0,0.506703584291628,280.0,0,2015,1106
131.0,14.0,3.29,107.2,103.9,60.8,0.054,-5.5,100.4,105.9,0.18,119,86,0.5804878048780487,0.6494845360824743,0.5185185185185185,0,0,0,0,0.31944772630116125,204.0,0,2015,1107
346.0,,-24.34,92.9,117.3,66.8,-0.059,-10.18,97.5,107.7,5.37,63,124,0.33689839572192515,0.5405405405405406,0.20353982300884957,0,0,0,0,0.560232340152724,325.0,0,2015,1108
,,,,,,,,,,,0,0,,,,0,0,0,0,,,0,2015,1109
188.0,,-1.77,102.5,104.2,56.8,0.015,-2.32,103.7,106.0,2.69,78,116,0.4020618556701031,0.4939759036144578,0.3333333333333333,0,0,0,0,-0.8726260923856994,148.0,0,2015,1110
283.0,,-9.63,98.3,107.9,65.3,0.074,-2.64,102.5,105.1,0.27,78,125,0.3842364532019704,0.4891304347826087,0.2972972972972973,0,0,0,0,0.5354936067030712,274.0,0,2015,1111
4.0,2.0,32.36,119.9,87.5,65.8,-0.033,7.37,108.3,100.9,0.09,168,57,0.7466666666666667,0.7829457364341085,0.6979166666666666,1,0,0,0,-0.4702041766461367,3.0,0,2015,1112
65.0,5.0,11.13,109.8,98.7,65.8,-0.035,6.57,106.7,100.2,-2.47,120,96,0.5555555555555556,0.6183206106870229,0.4588235294117647,1,0,0,0,-0.4679935479672126,83.0,0,2015,1113
,,,,,,,,,,,96,109,0.4682926829268293,0.5454545454545454,0.39622641509433965,0,0,0,0,0.49584595704207834,228.0,0,2015,1114
,,,,,,,,,,,59,156,0.2744186046511628,0.4225352112676056,0.2013888888888889,0,0,0,0,0.5960452808910783,330.0,0,2015,1115
29.0,5.0,16.44,114.7,98.3,69.3,0.045,6.09,107.2,101.1,-3.44,149,77,0.6592920353982301,0.7555555555555555,0.5164835164835165,1,0,0,0,0.43883517745925693,31.0,0,2015,1116
295.0,,-10.83,96.2,107.0,65.7,0.023,-3.81,101.8,105.6,-3.98,80,119,0.4020100502512563,0.532608695652174,0.2897196261682243,0,0,0,0,0.6144821293112458,258.0,0,2015,1117
,,,,,,,,,,,0,0,,,,0,0,0,0,,,0,2015,1118
253.0,,-7.5,100.2,107.8,69.2,0.032,-6.16,102.3,108.4,-7.18,93,107,0.465,0.5053763440860215,0.42990654205607476,0,0,0,0,0.3469209852825492,178.0,0,2015,1119
139.0,,2.45,105.8,103.3,67.2,0.058,7.98,107.3,99.3,1.26,131,90,0.5927601809954751,0.6583333333333333,0.5148514851485149,1,0,0,0,0.4865773035461066,117.0,0,2015,1120
,,,,,,,,,,,0,0,,,,0,0,0,0,,,0,2015,1121
317.0,,-14.2,94.8,109.0,66.6,-0.004,-1.93,104.2,106.2,-0.21,98,108,0.47572815533980584,0.5333333333333333,0.43103448275862066,0,0,0,0,0.7575534989153445,284.0,0,2015,1122
257.0,,-7.65,100.4,108.0,63.5,-0.13,1.38,104.8,103.4,-4.3,104,104,0.5,0.5794392523364486,0.4158415841584158,0,0,0,0,0.9463243369801775,299.0,0,2015,1123
14.0,3.0,22.14,116.6,94.5,61.5,-0.035,10.22,108.9,98.7,-0.51,152,60,0.7169811320754716,0.7704918032786885,0.6444444444444445,1,0,0,0,0.1364494754145199,26.0,0,2015,1124
142.0,15.0,2.27,110.2,107.9,66.9,0.065,-3.33,102.4,105.7,-1.68,160,52,0.7547169811320755,0.8350515463917526,0.6869565217391305,0,0,0,0,0.7490393649073904,96.0,0,2015,1125
,,,,,,,,,,,70,106,0.3977272727272727,0.547945205479452,0.2912621359223301,0,0,0,0,0.15980609335247808,318.0,0,2015,1126
322.0,,-16.41,94.0,110.4,63.0,-0.047,-2.91,101.8,104.7,1.78,51,143,0.26288659793814434,0.3146067415730337,0.21904761904761905,0,0,0,0,0.3929121076613433,313.0,0,2015,1127
,,,,,,,,,,,0,0,,,,0,0,0,0,,,0,2015,1128
47.0,11.0,13.85,111.9,98.1,62.8,0.009,0.94,104.8,103.9,-0.31,129,79,0.6201923076923077,0.7037037037037037,0.53,0,0,0,0,-0.5937142099459927,63.0,0,2015,1129
110.0,,5.61,107.9,102.3,63.4,-0.035,8.01,108.0,100.0,-4.64,79,134,0.37089201877934275,0.43609022556390975,0.2625,1,0,0,0,0.4462075403879915,115.0,0,2015,1130
239.0,,-6.29,106.4,112.7,64.2,0.006,-3.45,102.9,106.4,1.66,101,103,0.4950980392156863,0.5319148936170213,0.4636363636363636,0,0,0,0,0.18671926879122147,170.0,0,2015,1131
115.0,,5.2,105.9,100.7,63.7,0.006,-1.56,103.6,105.2,-5.19,112,96,0.5384615384615384,0.5631067961165048,0.5142857142857142,0,0,0,0,0.7404064089328194,166.0,0,2015,1132
254.0,,-7.51,93.7,101.3,62.1,-0.043,0.92,104.9,104.0,-3.6,94,125,0.4292237442922374,0.49137931034482757,0.3592233009708738,0,0,0,0,0.8184346340107895,218.0,0,2015,1133
,,,,,,,,,,,0,0,,,,0,0,0,0,,,0,2015,1134
268.0,,-8.42,99.4,107.8,67.4,0.049,-1.94,102.2,104.1,-3.82,70,94,0.4268292682926829,0.5679012345679012,0.2891566265060241,0,0,0,0,0.20767352260412386,195.0,0,2015,1135
236.0,,-5.85,104.1,109.9,63.1,0.064,-4.6,101.4,106.0,2.86,75,129,0.36764705882352944,0.5111111111111111,0.2543859649122807,0,0,0,0,0.40953584089090556,271.0,0,2015,1136
200.0,8.0,-2.8,105.8,108.6,64.2,0.076,-3.27,103.7,107.0,1.96,125,83,0.6009615384615384,0.71,0.5,0,0,0,0,0.8402033583948665,169.0,0,2015,1137
58.0,12.0,11.87,111.3,99.4,68.3,0.001,1.83,106.0,104.2,0.81,146,69,0.6790697674418604,0.69,0.6695652173913044,0,0,0,0,0.566631443154896,149.0,0,2015,1138
20.0,6.0,20.09,110.2,90.1,63.2,-0.023,9.72,110.6,100.9,0.69,134,81,0.6232558139534884,0.7016129032258065,0.5164835164835165,1,0,2,2,0.9024547268053444,54.0,0,2015,1139
28.0,11.0,16.69,119.4,102.7,70.4,-0.055,3.96,107.0,103.0,3.78,152,67,0.6940639269406392,0.71900826446281,0.6632653061224489,0,0,0,0,-0.35116130919123023,28.0,0,2015,1140
80.0,6.0,8.23,114.9,106.6,64.4,0.015,-1.27,104.4,105.7,-12.27,100,97,0.5076142131979695,0.6161616161616161,0.3979591836734694,0,0,0,0,0.3646897301904203,221.0,0,2015,1141
153.0,,1.24,102.9,101.7,58.6,-0.056,2.15,105.9,103.7,6.11,47,144,0.24607329842931938,0.30952380952380953,0.19626168224299065,0,0,0,0,-0.7885519896063184,201.0,0,2015,1142
113.0,,5.25,104.2,99.0,65.3,0.062,5.58,107.8,102.2,-3.07,100,121,0.45248868778280543,0.5401459854014599,0.30952380952380953,1,0,0,0,-1.0,47.0,0,2015,1143
301.0,,-11.85,97.7,109.5,61.3,-0.089,-4.38,103.8,108.2,-0.29,88,110,0.4444444444444444,0.5217391304347826,0.37735849056603776,0,0,0,0,0.6054397776516944,291.0,0,2015,1144
149.0,,1.81,103.6,101.8,63.4,-0.049,-2.64,102.0,104.7,0.33,103,102,0.5024390243902439,0.5051546391752577,0.5,0,0,0,0,0.31944772630116125,232.0,0,2015,1145
349.0,,-27.67,91.0,118.7,69.0,0.004,-6.32,101.7,108.0,-1.45,57,147,0.27941176470588236,0.41975308641975306,0.18699186991869918,0,0,0,0,0.5004686716433266,348.0,0,2015,1146
,,,,,,,,,,,0,0,,,,0,0,0,0,0.31111614604191873,,0,2015,1147
344.0,,-20.7,92.9,113.6,62.8,-0.012,-6.19,100.6,106.8,-3.89,46,155,0.22885572139303484,0.3,0.17117117117117117,0,0,0,0,0.2817714410863136,251.0,0,2015,1148
195.0,8.0,-2.17,107.0,109.2,65.2,0.053,-4.72,102.6,107.4,4.65,70,118,0.3723404255319149,0.4523809523809524,0.3076923076923077,0,0,0,0,0.4943984894487444,197.0,0,2015,1149
146.0,,1.92,109.9,108.0,66.8,-0.105,0.3,103.4,103.1,4.53,78,126,0.38235294117647056,0.4594594594594595,0.2903225806451613,0,0,0,0,0.4910363678933325,125.0,0,2015,1150
166.0,,0.09,105.6,105.5,64.5,0.101,-6.12,102.4,108.5,-0.75,115,91,0.558252427184466,0.6210526315789474,0.5045045045045045,0,0,0,0,0.6355622263887926,286.0,0,2015,1151
327.0,,-18.17,89.3,107.5,62.6,-0.012,-1.65,103.9,105.5,6.56,12,170,0.06593406593406594,0.09722222222222222,0.045454545454545456,0,0,0,0,0.8043412685703206,339.0,0,2015,1152
43.0,8.0,14.15,108.2,94.0,59.8,-0.016,3.39,104.9,101.5,1.69,163,56,0.7442922374429224,0.7933884297520661,0.6836734693877551,0,0,0,0,0.4127002859018547,34.0,0,2015,1153
329.0,,-18.59,103.2,121.8,58.6,0.077,-5.8,101.8,107.6,-2.71,53,137,0.2789473684210526,0.3258426966292135,0.2376237623762376,0,0,0,0,0.36783311130728735,336.0,0,2015,1154
84.0,,7.82,104.5,96.7,61.6,0.009,6.49,108.1,101.6,-3.83,124,88,0.5849056603773585,0.6746031746031746,0.45348837209302323,1,0,0,0,0.5457835890121007,39.0,0,2015,1155
89.0,,7.42,108.3,100.9,61.1,-0.098,0.26,104.4,104.1,1.57,79,131,0.3761904761904762,0.46875,0.2982456140350877,0,0,0,0,0.7261126664486464,92.0,0,2015,1156
140.0,16.0,2.38,106.7,104.3,64.1,0.006,-6.45,102.2,108.6,-1.05,99,95,0.5103092783505154,0.5520833333333334,0.46938775510204084,0,0,0,0,0.5004686716433266,154.0,0,2015,1157
279.0,,-9.32,96.1,105.5,60.8,-0.075,-1.55,104.8,106.3,1.3,119,87,0.5776699029126213,0.6055045871559633,0.5463917525773195,0,0,0,0,0.36783311130728735,174.0,0,2015,1158
180.0,,-1.24,108.0,109.2,60.7,-0.055,-3.48,102.8,106.3,3.71,115,89,0.5637254901960784,0.717391304347826,0.4375,0,0,0,0,0.4735792605979068,215.0,0,2015,1159
92.0,,7.09,107.5,100.5,65.0,-0.041,5.63,107.7,102.1,-0.94,135,88,0.6053811659192825,0.7310924369747899,0.46153846153846156,1,0,0,0,-0.7960507358995457,35.0,0,2015,1160
72.0,1.0,10.01,111.6,101.6,66.6,0.087,-0.22,103.9,104.1,-1.63,120,92,0.5660377358490566,0.6016949152542372,0.5212765957446809,0,0,0,0,0.01096321676988421,82.0,0,2015,1161
165.0,,0.12,107.5,107.4,60.2,-0.09,-2.22,102.2,104.4,-3.11,61,102,0.37423312883435583,0.4936708860759494,0.2619047619047619,0,0,0,0,0.38466748347767055,110.0,0,2015,1162
73.0,4.0,9.98,107.7,97.7,62.1,-0.065,3.07,104.8,101.7,4.02,123,95,0.5642201834862385,0.6201550387596899,0.48314606741573035,1,2,2,2,0.2740577350534793,21.0,0,2015,1163
325.0,,-17.04,99.1,116.1,73.7,-0.008,-3.03,102.1,105.2,9.27,54,153,0.2608695652173913,0.36,0.20454545454545456,0,0,0,0,0.411831265246006,305.0,0,2015,1164
202.0,,-2.87,96.9,99.7,64.2,-0.032,-1.46,102.7,104.1,-1.89,57,107,0.3475609756097561,0.43661971830985913,0.27956989247311825,0,0,0,0,0.4150934683294901,302.0,0,2015,1165
79.0,,8.36,111.0,102.6,62.1,-0.083,7.79,107.9,100.1,-3.41,136,82,0.6238532110091743,0.6910569105691057,0.5368421052631579,1,0,0,0,0.4725206648953192,56.0,0,2015,1166
,,,,,,,,,,,95,99,0.4896907216494845,0.5862068965517241,0.411214953271028,0,0,0,0,-0.8099907129831092,278.0,0,2015,1167
292.0,,-10.62,99.1,109.7,65.7,-0.009,-0.35,103.3,103.7,-2.31,76,114,0.4,0.4444444444444444,0.36,0,0,0,0,-0.7885519896063184,249.0,0,2015,1168
269.0,,-8.44,100.8,109.2,64.8,-0.041,0.92,104.6,103.6,0.57,62,136,0.31313131313131315,0.34375,0.28431372549019607,0,0,0,0,-0.8099907129831092,212.0,0,2015,1169
196.0,,-2.33,109.0,111.3,61.9,0.074,-6.03,103.0,109.1,-4.1,78,113,0.4083769633507853,0.5227272727272727,0.3106796116504854,0,0,0,0,-0.34668982254749436,229.0,0,2015,1170
168.0,,-0.67,102.0,102.7,63.4,-0.027,-2.13,102.4,104.5,-3.61,56,108,0.34146341463414637,0.4657534246575342,0.24175824175824176,0,0,0,0,0.38466748347767055,230.0,0,2015,1171
36.0,10.0,15.0,119.7,104.7,66.7,0.056,3.16,105.3,102.2,-3.78,131,76,0.6328502415458938,0.7037037037037037,0.5555555555555556,0,0,0,0,0.5165517649247817,136.0,0,2015,1172
42.0,11.0,14.24,109.2,95.0,63.4,0.022,3.39,105.4,102.0,0.07,151,61,0.7122641509433962,0.752,0.6551724137931034,0,0,0,0,0.8984304428359671,46.0,0,2015,1173
260.0,,-7.92,101.7,109.6,65.3,0.024,-1.68,103.8,105.5,-0.07,82,117,0.4120603015075377,0.4583333333333333,0.36893203883495146,0,0,0,0,0.3929121076613433,247.0,0,2015,1174
262.0,,-8.25,101.5,109.7,67.1,0.063,-4.87,100.5,105.4,6.76,41,158,0.20603015075376885,0.2077922077922078,0.20491803278688525,0,0,0,0,0.411831265246006,294.0,0,2015,1175
222.0,,-4.58,106.0,110.6,57.1,-0.067,-3.73,102.8,106.6,-2.16,71,127,0.35858585858585856,0.43564356435643564,0.27835051546391754,0,0,0,0,0.05716929888828548,116.0,0,2015,1176
150.0,,1.77,108.6,106.8,67.0,-0.001,7.69,108.3,100.6,-3.42,76,130,0.36893203883495146,0.416,0.2962962962962963,1,0,0,0,0.5164588677508811,177.0,0,2015,1177
182.0,,-1.34,103.3,104.6,67.3,-0.008,0.91,106.0,105.1,4.35,71,133,0.3480392156862745,0.4387755102040816,0.2641509433962264,0,0,0,0,0.7503933952269757,151.0,0,2015,1178
275.0,,-9.03,105.3,114.3,58.9,-0.027,2.66,104.5,101.9,2.05,98,112,0.4666666666666667,0.5357142857142857,0.3877551020408163,0,0,0,0,0.5890250630634085,203.0,0,2015,1179
250.0,,-7.24,99.3,106.5,60.7,0.003,-1.5,103.7,105.2,2.2,74,130,0.3627450980392157,0.40816326530612246,0.32075471698113206,0,0,0,0,0.4408438087949319,162.0,0,2015,1180
3.0,1.0,32.48,124.5,92.0,65.8,0.067,11.17,110.7,99.5,1.31,172,52,0.7678571428571429,0.8099173553719008,0.7184466019417476,1,1,1,1,0.9012810898350778,9.0,0,2015,1181
217.0,,-4.26,108.6,112.9,67.3,-0.015,1.03,103.7,102.7,-8.19,101,104,0.4926829268292683,0.5447154471544715,0.4146341463414634,0,0,0,0,0.4545969113309978,124.0,0,2015,1182
225.0,,-4.95,100.3,105.2,63.2,0.119,-1.2,104.4,105.6,2.87,85,116,0.4228855721393035,0.4945054945054945,0.36363636363636365,0,0,0,0,0.7575534989153445,292.0,0,2015,1183
129.0,,3.46,106.3,102.8,63.5,-0.03,-4.84,102.3,107.1,-2.63,95,108,0.46798029556650245,0.5425531914893617,0.4036697247706422,0,0,0,0,0.4545969113309978,183.0,0,2015,1184
138.0,,2.69,101.8,99.2,66.0,-0.001,-0.32,105.7,106.0,-4.35,86,102,0.4574468085106383,0.6091954022988506,0.32673267326732675,0,0,0,0,0.7995278987226369,146.0,0,2015,1185
133.0,13.0,3.25,112.9,109.6,68.2,0.067,-3.75,104.2,108.0,3.94,127,81,0.6105769230769231,0.7674418604651163,0.5,0,0,0,0,0.38945816913172737,209.0,0,2015,1186
224.0,,-4.89,103.7,108.6,61.2,-0.002,0.04,103.2,103.2,-6.07,77,129,0.3737864077669903,0.49193548387096775,0.1951219512195122,0,0,0,0,0.5457835890121007,186.0,0,2015,1187
248.0,,-6.9,97.9,104.8,66.3,-0.043,-4.5,102.8,107.3,-5.19,52,143,0.26666666666666666,0.29347826086956524,0.24271844660194175,0,0,0,0,0.8043412685703206,288.0,0,2015,1188
249.0,,-7.23,98.5,105.7,68.0,0.053,-3.2,104.0,107.2,-4.22,83,117,0.415,0.40860215053763443,0.4205607476635514,0,0,0,0,0.3474799886254972,275.0,0,2015,1189
218.0,,-4.29,103.2,107.5,67.7,0.036,-4.13,103.2,107.3,4.74,143,66,0.6842105263157895,0.7263157894736842,0.6491228070175439,0,0,0,0,0.6355622263887926,213.0,0,2015,1190
114.0,,5.25,106.6,101.3,66.2,0.039,-0.75,103.7,104.4,-5.22,97,113,0.46190476190476193,0.5517241379310345,0.35106382978723405,0,0,0,0,0.8463518550674463,137.0,0,2015,1191
319.0,,-15.07,97.4,112.5,67.4,0.053,-4.48,102.3,106.8,2.59,82,119,0.4079601990049751,0.5238095238095238,0.3247863247863248,0,0,0,0,0.31520254149384597,324.0,0,2015,1192
296.0,,-10.9,95.4,106.3,61.2,-0.085,-2.99,102.6,105.6,-1.87,90,126,0.4166666666666667,0.42990654205607476,0.4036697247706422,0,0,0,0,0.3864265886834499,196.0,0,2015,1193
